"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"122","ENSAMXG00000041431",191.755898647811,-0.502913478084468,0.1421625862593,-3.53759376019771,0.000403790793353847,0.024253003980557,"uncx4.1"
"123","ENSAMXG00000041641",64.8024403359153,-1.28378764654153,0.327682396686031,-3.9177803248662,8.93680905539773e-05,0.008314737052522,"nln"
"124","ENSAMXG00000041935",369.436144959094,-0.45253452354576,0.110984539315317,-4.07745552972987,4.55312347014508e-05,0.00518509700780122,"tmem229b"
"125","ENSAMXG00000041989",2104.18977217693,-0.43084915088425,0.104235006952332,-4.13344003594956,3.57373566769804e-05,0.00438552820945531,"abi2a"
"126","ENSAMXG00000042079",1406.86361918739,-0.233502332008503,0.0694941986653733,-3.36002625388714,0.000779350660845946,0.0382553677832484,"schip1"
"127","ENSAMXG00000042187",854.503637691236,-0.311289368320883,0.0820927427012236,-3.79192311132568,0.000149485200013382,0.0115022801199486,"upf1"
"128","ENSAMXG00000042244",1415.46412974319,-0.349939410968938,0.0810749992746241,-4.31624315880156,1.58707148968992e-05,0.00245564811475391,"kcnj19b"
"129","ENSAMXG00000042328",1246.24921303131,-0.472282395631268,0.10481383516473,-4.50591656043314,6.60870544146261e-06,0.00127128272917865,"h1-10"
"130","ENSAMXG00000042426",549.752351820916,-0.373468112438507,0.111720330331153,-3.34288406892014,0.00082912530682848,0.0396060360493403,"r3hdm4"
"132","ENSAMXG00000042670",298.339402284999,-0.47313280566479,0.131499245156011,-3.5979887573002,0.000320687477501465,0.0205630010911412,"ntng2b"
"133","ENSAMXG00000043043",185.808836322558,-0.773778582284368,0.217681935315641,-3.5546292859,0.000378512366753309,0.0233997767040373,"avp"
"134","ENSAMXG00000043108",477.078172080829,-0.57087325633405,0.14549063746189,-3.92378001975271,8.71703374574823e-05,0.00827246502471507,"mt2"
"135","ENSAMXG00000043493",111.362332862744,-0.904110595258154,0.232508261823502,-3.88850954442414,0.000100861704660387,0.00902997714365164,"tlx3b"
"136","ENSAMXG00000043823",2799.58123224866,-0.329197633235597,0.0747092308586996,-4.40638498685954,1.05110077921037e-05,0.00181284011033824,"ptmaa"
"137","ENSAMXG00000044032",65.0498908259749,-0.855033486278197,0.253760331026179,-3.36945291181067,0.000753175588083381,0.0378849982203778,"en1a"
"138","ENSAMXG00000044063",828.091162986042,-0.676861904235373,0.112426369657708,-6.02049062240593,1.73889180896868e-09,2.0627604083891e-06,"plppr4b"
